code,road_name,bus_description,bus_services,mrt_lrt_station,success,timestamp
10439,Lengkok Bahru,Opp Enabling Village,"139, 139",,True,2025-08-04T02:08:16.738159
16041,Pasir Panjang Rd,Opp Luxe Ville,"10, 10, 30, 30, 51, 51, 143, 143, 183, 183, 188, 188, 200, 200",,True,2025-08-04T02:08:53.506928
21261,Quality Rd,Aft Chin Bee Ave,"79, 79, 246, 246",,True,2025-08-04T02:09:40.335929
15191,Pasir Panjang Rd,Pasir Panjang Stn/FC,"10, 10, 30, 30, 51, 51, 143, 143, 175, 175, 176, 176, 188, 188",,True,2025-08-04T02:08:48.966387
14129,Telok Blangah Rd,HarbourFront Stn Exit A,"10, 10, 30, 30, 30e, 30e, 57, 57, 61, 61, 65, 65, 80, 80, 97, 97, 97e, 97e, 100, 100, 123M, 123M, 131, 131, 143, 143, 145, 145, 166, 166, 855, 855",,True,2025-08-04T02:08:41.767631
14539,Beach View Rd,Beach Stn Ter,"123, 123",,True,2025-08-04T02:08:48.779289
16209,Pasir Panjang Rd,Horizon Residences,"10, 10, 30, 30, 51, 51, 143, 143, 188, 188, 200, 200",,True,2025-08-04T02:09:03.131054
14501,Telok Blangah St 31,Opp Blk 91A,"120, 120, 124, 124",,True,2025-08-04T02:08:46.468876
65211,Punggol Pl,Bef Punggol Int,"117, 117, 117M, 117M",,True,2025-08-04T02:07:24.113332
32131,Lim Chu Kang Rd,Bef Chinese & Muslim Cemy,"975, 975",,True,2025-08-04T02:07:11.265592
04331,River Valley Rd,Bef Fort Canning Stn,"32, 32, 54, 54, 195, 195",,True,2025-08-04T02:07:42.908647
21029,Jln Ahmad Ibrahim,Aft Corp Pl,"30, 30, 49, 49, 98M, 98M, 154, 154, 178, 178, 240, 240",,True,2025-08-04T02:09:32.204494
16101,Science Pk Rd,Inst of Micro-electronics,"183, 183",,True,2025-08-04T02:09:00.782053
04339,River Valley Rd,Fort Canning Stn Exit B,"32, 32, 54, 54, 195, 195",,True,2025-08-04T02:07:44.236762
20021,AYE,NEWest,"97, 97, 154, 154, 197, 197, 198, 198, 201, 201",,True,2025-08-04T02:09:24.512380
12201,Clementi Ave 6,LogisHub @ Clementi,"185, 185, 189, 189",,True,2025-08-04T02:08:28.649249
18059,Ayer Rajah Ave,Opp one-north Stn,"91, 91",,True,2025-08-04T02:09:13.593604
07518,Bencoolen St,Opp NAFA Campus 3,"56, 56, 131, 131, 147, 147, 166, 166, 857, 857, 980, 980",,True,2025-08-04T02:07:57.287970
21151,Jurong Port Rd,CWT Distripk,"79, 79, 98, 98",,True,2025-08-04T02:09:32.185182
32129,Lim Chu Kang Rd,Bef Old Choa Chu KaNG Rd,"975, 975",,True,2025-08-04T02:07:11.163034
21511,Chin Bee Ave,Bef Chin Bee Rd,"79, 79",,True,2025-08-04T02:09:54.902297
08079,Prinsep St,Sch of The Arts,"64, 64, 65, 65, 131, 131, 139, 139, 147, 147, 166, 166, 857, 857",,True,2025-08-04T02:08:02.421573
12209,Clementi Ave 6,Opp LogisHub @ Clementi,"185, 185, 189, 189",,True,2025-08-04T02:08:29.318137
14509,Telok Blangah St 31,Blk 92B,"124, 124",,True,2025-08-04T02:08:47.284378
13099,River Valley Rd,Bef Kim Yam Rd,"32, 32, 54, 54, 139, 139, 195, 195",,True,2025-08-04T02:08:41.190775
16091,AYE,NUS Sports Ctr,"97, 97, 197, 197, 198, 198, 963, 963, 963e, 963e",,True,2025-08-04T02:08:55.863396
07351,Lavender St,Arc 380,"13, 13, 67, 67, 133, 133, 141, 141, 145, 145",,True,2025-08-04T02:07:54.294626
04159,Victoria St,Aft CHIJMES,"2, 2, 12, 12, 12e, 12e, 33, 33, 147, 147, 190, 190",,True,2025-08-04T02:07:41.146525
32121,Lim Chu Kang Rd,Aft Old Choa Chu Kang Rd,"975, 975",,True,2025-08-04T02:07:11.184701
